Id,SalePrice
1461,114099.7735
1462,122000.8926
1463,184338.6302
1464,191598.3386
1465,199462.5677
1466,169737.9427
1467,175770.4844
1468,163676.3542
1469,181176.0052
1470,128903.2682
1471,179552.5313
1472,102386.4505
1473,100932.5625
1474,154911.6198
1475,121968.5912
1476,324850.0729
1477,259360.1563
1478,285995.5209
1479,288494.8334
1480,427123.0417
1481,310981.2604
1482,216545.9375
1483,165835.0781
1484,162849.5261
1485,189803.4063
1486,199406.8386
1487,306371.448
1488,237421.8958
1489,199780.2917
1490,271555.698
1491,195414.25
1492,85058.60417
1493,174822.7187
1494,301983.0417
1495,286458.1354
1496,239296.1406
1497,171237.1823
1498,173246.3959
1499,172920.2657
1500,170326.9063
1501,186440.6875
1502,155710.2188
1503,271098.5365
1504,232637.026
1505,224627.0052
1506,191435.1458
1507,255210.1354
1508,199854.125
1509,150967.9271
1510,152425.4844
1511,156513.8229
1512,170437.0782
1513,145614.7708
1514,143999.6198
1515,194805.8229
1516,149493.6823
1517,152440.125
1518,127421.5625
1519,219211.5729
1520,133991.224
1521,137329.6562
1522,185262.8594
1523,114848.9818
1524,124580.1198
1525,121081.5911
1526,106749.0286
1527,110009.2032
1528,132850.4583
1529,158705.5052
1530,183477.4011
1531,129199.3672
1532,91484.14063
1533,182663.5052
1534,110005.349
1535,141117.3906
1536,102657.5417
1537,58227.64714
1538,153647.8229
1539,199782.9115
1540,127472.7084
1541,137607.6979
1542,162058.5782
1543,191302.6771
1544,81333.10937
1545,111309.3021
1546,144671.9792
1547,146692.8854
1548,138880.3594
1549,120258.9479
1550,134447.8359
1551,108667.4896
1552,148093.0573
1553,155995.2761
1554,125385.8464
1555,177127.6979
1556,76001.70443
1557,107094.5156
1558,101988.6979
1559,90844.66016
1560,121382.849
1561,115272.1927
1562,134457.1615
1563,128079.4062
1564,181031.1771
1565,155874.4219
1566,224631.7396
1567,77802.53125
1568,246818.6146
1569,139196.3932
1570,119449.638
1571,110980.8125
1572,144986.1563
1573,246539.5833
1574,138266.8568
1575,264348.8854
1576,248869.8021
1577,186276.1667
1578,127622.5833
1579,150161.4323
1580,192591.8385
1581,168538.526
1582,127054.6719
1583,328068.0938
1584,221686.1198
1585,135739.4792
1586,48615.87761
1587,81958.36198
1588,161692.0885
1589,83902.96875
1590,127959.7188
1591,97202.59374
1592,110709.5781
1593,121949.9401
1594,155715.3385
1595,123032.4687
1596,214576.4427
1597,179334.2292
1598,217927.5834
1599,158101.0677
1600,162564.3021
1601,69753.29688
1602,125147.7682
1603,57781.86589
1604,266109.0417
1605,235119.6302
1606,156241.4167
1607,147943.25
1608,221603.6615
1609,171590.3802
1610,168004.3438
1611,129881.9557
1612,170395.9635
1613,160167.0677
1614,128317.5833
1615,87648.00261
1616,66187.79557
1617,81515.84375
1618,119945.1016
1619,137233.6302
1620,161751.1719
1621,139728.1224
1622,132281.3646
1623,264275.3073
1624,218900.9636
1625,119819.7239
1626,169608.9688
1627,189808.1355
1628,279360.5104
1629,179102.3437
1630,323053.2188
1631,234833.6667
1632,237900.3594
1633,172897.9427
1634,188794.3125
1635,171748.0312
1636,144492.1146
1637,201589.6042
1638,203786.9896
1639,185192.6198
1640,248217.9323
1641,183779.5677
1642,231071.3125
1643,230207.9584
1644,224139.0469
1645,234992.7969
1646,159409.9375
1647,156126.2552
1648,125874.1224
1649,146287.2396
1650,110374.7761
1651,125309.2552
1652,101857.862
1653,96030.13803
1654,149653.5599
1655,153879.9063
1656,150548.8646
1657,152930.7448
1658,151936.8802
1659,131141.198
1660,145173.948
1661,401295.0521
1662,335437.0521
1663,334001
1664,330839.0313
1665,282799.5417
1666,314735.1771
1667,348603.7813
1668,326928.3438
1669,286887.5729
1670,304415.6563
1671,278320.4271
1672,374769.0729
1673,326523.1459
1674,261295.4584
1675,220829.1667
1676,206835.4271
1677,223952.4583
1678,401407.375
1679,350297.7292
1680,278697.5
1681,224227.9583
1682,304000.8854
1683,196137.0469
1684,179506.6459
1685,176448.4115
1686,177021.2344
1687,182536.9479
1688,196937.9375
1689,188058.7709
1690,190223.6667
1691,181103.6615
1692,244739.2084
1693,180880.2031
1694,176032.974
1695,157635.1094
1696,298834.6771
1697,165082.7552
1698,347895.5417
1699,312752.0938
1700,251523.9948
1701,260832.6927
1702,248192.0729
1703,248474.5886
1704,275902.7084
1705,231862.2656
1706,346837.1667
1707,205038.2813
1708,199314.2292
1709,252174.224
1710,217407.5989
1711,267491.9584
1712,245965.5469
1713,296241.5417
1714,188780.599
1715,206128.2604
1716,170759.3959
1717,171534.1615
1718,147908.9011
1719,215812.0729
1720,233974.1667
1721,151394.5261
1722,127675.1146
1723,151176.7917
1724,211041.4167
1725,221251.3802
1726,185558.4792
1727,140740.7761
1728,166345.7448
1729,169817.8386
1730,137564.9271
1731,106785.974
1732,129532.5495
1733,103252.7292
1734,113778.0625
1735,121304.8307
1736,113081.4271
1737,330276.3438
1738,236259.9219
1739,258684.9896
1740,226119.0469
1741,189715.8907
1742,185180.1042
1743,180326.4323
1744,282670.6979
1745,208199.9531
1746,203362.349
1747,216217.2136
1748,219366.0417
1749,155123.9531
1750,133372.8073
1751,220651.4011
1752,115656.901
1753,149469.4115
1754,196794.6979
1755,171620.6563
1756,136787.7396
1757,121219.2005
1758,162050.901
1759,160333.1563
1760,167863.3906
1761,159759.5157
1762,181643.375
1763,178955.4427
1764,110179.1953
1765,163644.4219
1766,204083.5625
1767,241541.7969
1768,145945.6302
1769,170930.8906
1770,151762.1094
1771,119045.599
1772,148149.901
1773,129280.8698
1774,149387.849
1775,145760.1615
1776,135619.2344
1777,107281.4844
1778,141646.1485
1779,133317.7083
1780,155148.5573
1781,136524.1511
1782,97651.79166
1783,147612.0261
1784,115028.0625
1785,116767.6042
1786,144712.8438
1787,164872.1667
1788,61297.64584
1789,104062.0938
1790,69773.36589
1791,218671.9636
1792,159308.5625
1793,126106.1406
1794,155545.8438
1795,134126.9193
1796,126171.1719
1797,106969.7839
1798,123358.763
1799,116263.1302
1800,136155.5521
1801,127533.8099
1802,120141.5313
1803,152770.1719
1804,137189.0234
1805,130284.1354
1806,120432.2031
1807,153395.4636
1808,119648.4792
1809,120908.5703
1810,148064.4063
1811,91592.2474
1812,102530.7187
1813,118728.9167
1814,72404.43229
1815,35409.4655
1816,92589.85677
1817,122822.1406
1818,153978.8386
1819,138053.3542
1820,48550.26953
1821,120764.3881
1822,165227.2448
1823,32032.96875
1824,145597.0729
1825,158009.0573
1826,122666.2032
1827,89777.27084
1828,141847.3802
1829,119564.4844
1830,151127.7136
1831,151901.4427
1832,82695.18619
1833,158463.6875
1834,119308.4063
1835,124291.6224
1836,136097.7969
1837,103312.9557
1838,119291.3385
1839,101314.1537
1840,160780.7057
1841,125501.4037
1842,86899.58334
1843,133789.2214
1844,143660.8021
1845,146070.9375
1846,148097.8021
1847,186471.9271
1848,44701.37891
1849,93778.32552
1850,113338.6615
1851,156241.6719
1852,121699.1797
1853,127845.9037
1854,152498.6146
1855,146722.3802
1856,224968.0156
1857,109350.4505
1858,130810.4896
1859,110875.2683
1860,139057.9948
1861,111507.6276
1862,251433.9063
1863,243944.349
1864,243957.8437
1865,288029.8959
1866,279208.4688
1867,224152.4427
1868,273346.7917
1869,203068.3073
1870,223275.3281
1871,234900.5417
1872,181220.9688
1873,237570.6823
1874,159892.0625
1875,196163.276
1876,190771.5782
1877,210726.7136
1878,200886.526
1879,138225.776
1880,130230.1354
1881,263123.625
1882,234765.8698
1883,176226.6719
1884,197831.1146
1885,227426.401
1886,261998.9115
1887,217986.6302
1888,298369.1354
1889,188247.9219
1890,111397.2917
1891,116354.6875
1892,97007.85938
1893,127797.7865
1894,134668.4323
1895,139736.8125
1896,124288.3255
1897,117234.2708
1898,116444.6354
1899,164481.9792
1900,158176.6771
1901,174263.6459
1902,166290.0417
1903,183942.5469
1904,162479.2917
1905,193578.9323
1906,150251.8386
1907,239941.2448
1908,96589.60156
1909,133781.0755
1910,114489.4896
1911,210860.625
1912,280927.5521
1913,140036.9401
1914,51522.15235
1915,302269.3334
1916,24238.18018
1917,248677.4948
1918,130668.2396
1919,167913.1094
1920,148513.2032
1921,360511.6458
1922,285126.2813
1923,216485.4844
1924,216923.2761
1925,201244.0209
1926,350298.25
1927,126303.0261
1928,148861.1563
1929,124758.4401
1930,127280.2318
1931,134572.3359
1932,142865.7292
1933,172883.5156
1934,177230.6042
1935,171288.6354
1936,194267.0365
1937,172618.3229
1938,166970.6719
1939,238657.8906
1940,201321.8073
1941,168767.4271
1942,184817.3125
1943,221675.3854
1944,329819.75
1945,356471.5833
1946,142843.6407
1947,240164.9844
1948,172535.8438
1949,228416.9479
1950,187636.8854
1951,258350.0938
1952,215701.099
1953,179451.3594
1954,186863.1875
1955,141522.1927
1956,314789.2396
1957,156477.9531
1958,281947.3438
1959,132654.3698
1960,123766.4453
1961,129789.9193
1962,87465.00521
1963,107085.2214
1964,111347.6354
1965,147020.776
1966,153667.0208
1967,279535.3646
1968,407124.948
1969,347283.9792
1970,385115.8646
1971,410316.7709
1972,359362.4896
1973,309738.1354
1974,323472.4584
1975,305546.6875
1976,284781.8646
1977,336326.3854
1978,329830.6667
1979,291708.625
1980,207570.4479
1981,314846.9688
1982,225663.4114
1983,203950.0156
1984,158793.9271
1985,232276.4375
1986,218686.7188
1987,194043.6823
1988,177477.474
1989,192467.3386
1990,217995.3854
1991,229863.5469
1992,212456.5104
1993,169460.6563
1994,235108.8386
1995,189994.5209
1996,276011.3334
1997,293291.8646
1998,342684.5313
1999,294835.4271
2000,304654.9688
2001,292422.9688
2002,250722.7969
2003,273091.9375
2004,277281.9271
2005,208955.776
2006,210342.5782
2007,248928.2709
2008,229371.9636
2009,193469.9271
2010,190591.6875
2011,138639.3021
2012,173688.724
2013,188791.2552
2014,175919.1302
2015,199553.4583
2016,199233.4271
2017,198855.9531
2018,117822.6979
2019,131280.7526
2020,96299.33594
2021,94820.10157
2022,200748.6354
2023,133571.3281
2024,283681.0938
2025,325159.7917
2026,171049.8177
2027,168282.0052
2028,149868.8854
2029,176349.0104
2030,233276.9844
2031,204445.9635
2032,226990.7865
2033,231578.3386
2034,171503.2552
2035,218300.4375
2036,192556.7917
2037,198551.7187
2038,236365.9427
2039,214780.5156
2040,300581.8334
2041,263834.3854
2042,198506.0573
2043,175265.0313
2044,161706.6094
2045,199366.0052
2046,142697.7604
2047,137400.4115
2048,137675.0781
2049,145890.849
2050,168861.7136
2051,110864.7318
2052,126390.3385
2053,144229.7136
2054,102544.7787
2055,146263.3385
2056,149661.0261
2057,114079.4037
2058,218001.7969
2059,144528.901
2060,179490.0677
2061,171009.4271
2062,128721.7005
2063,125053.3828
2064,144129.7344
2065,112570.3464
2066,175228.9479
2067,112263.6458
2068,118221.5495
2069,86019.23438
2070,118868.724
2071,99463.72137
2072,170891.9739
2073,127575.0209
2074,119912.6953
2075,146411.7031
2076,99366.89582
2077,179954.6406
2078,117752.1276
2079,139581.8177
2080,119306.1589
2081,120713.7057
2082,140986.599
2083,155809.875
2084,107430.8828
2085,126893.6094
2086,113143.1536
2087,113579.0729
2088,98943.3125
2089,71259.44271
2090,133142.0313
2091,114613.5391
2092,118881.0729
2093,124308.1406
2094,103248.3412
2095,166295.9063
2096,82388.56511
2097,104742.1224
2098,154937.6406
2099,45296.08073
2100,63804.08463
2101,111922.7448
2102,119619.3698
2103,102128.5
2104,153635.5781
2105,130422.8646
2106,60103.83594
2107,183725.6979
2108,114801.9506
2109,107606.0443
2110,125228.3359
2111,141651.0469
2112,141021.4323
2113,121967.2057
2114,147264.3307
2115,160701.0157
2116,108884.9193
2117,154428.3073
2118,125672.3594
2119,124507.7734
2120,131691.4505
2121,72580.14714
2122,128003.224
2123,63049.76172
2124,144249.388
2125,124641.5964
2126,166594.8437
2127,142010.737
2128,130730.2578
2129,67756.52604
2130,140827.0886
2131,143994.2813
2132,116872.6328
2133,112807.1484
2134,128393.7083
2135,75623.65755
2136,90764.24741
2137,112079.2031
2138,131846.3229
2139,143689.3281
2140,134445.3594
2141,154153.3906
2142,135655.9844
2143,158133.7813
2144,143104.2969
2145,146175.7292
2146,170022.1042
2147,149281.7031
2148,149905.9167
2149,149437.8594
2150,220173.5677
2151,101881.6719
2152,148626.1849
2153,176857.2917
2154,102694.9375
2155,133079.8698
2156,247459.7188
2157,231804.6823
2158,236981.9011
2159,199117.9792
2160,198765.9323
2161,236426.2969
2162,343365.75
2163,310836.1042
2164,227779.1094
2165,202805.3334
