Id,SalePrice
1461,114099.7734
1462,81333.92969
1463,184338.625
1464,191598.3281
1465,199462.5625
1466,169737.9531
1467,175770.4844
1468,163676.3594
1469,181176
1470,128903.2734
1471,179552.5469
1472,102386.4609
1473,100932.5625
1474,154911.6094
1475,121968.5938
1476,324850.0938
1477,259360.1719
1478,285995.5313
1479,288494.8438
1480,427123.0313
1481,310981.2813
1482,216545.9375
1483,165835.0781
1484,162849.5313
1485,189803.4219
1486,199406.8281
1487,306371.4688
1488,237421.8906
1489,199780.2969
1490,271555.7188
1491,195414.25
1492,85058.60156
1493,174822.7031
1494,301983.0313
1495,286458.125
1496,239296.1406
1497,171237.1719
1498,173246.3906
1499,172920.2656
1500,170326.9063
1501,186440.6875
1502,155710.2188
1503,271098.5313
1504,232637.0156
1505,224627
1506,191435.1406
1507,255210.125
1508,199854.125
1509,150967.9375
1510,152425.4844
1511,156513.8281
1512,170437.0781
1513,145614.7656
1514,143999.625
1515,194805.8281
1516,149493.6875
1517,152440.125
1518,127421.5625
1519,219211.5781
1520,133991.2344
1521,137329.6406
1522,185262.875
1523,114848.9766
1524,124580.125
1525,121081.5938
1526,106749.0313
1527,110009.2109
1528,132850.4531
1529,158705.5156
1530,183477.3906
1531,129199.3672
1532,91484.14844
1533,182663.5
1534,110005.3516
1535,141117.3906
1536,102657.5391
1537,58227.64453
1538,153647.8125
1539,199782.9219
1540,127472.7109
1541,137607.7031
1542,162058.5781
1543,191302.6875
1544,81333.10938
1545,111309.3047
1546,144671.9844
1547,146692.8906
1548,138880.3594
1549,120258.9453
1550,134447.8281
1551,108667.4922
1552,148093.0469
1553,155995.2813
1554,125385.8438
1555,177127.7031
1556,76001.71094
1557,107094.5234
1558,101988.6953
1559,69589.95313
1560,121382.8516
1561,115272.1875
1562,134457.1563
1563,128079.4063
1564,181031.1875
1565,155874.4219
1566,224631.7344
1567,77802.53125
1568,246818.625
1569,139196.3906
1570,119449.6484
1571,110980.8125
1572,144986.1563
1573,246539.5781
1574,138266.8594
1575,264348.875
1576,248869.7969
1577,186276.1719
1578,127622.5859
1579,150161.4375
1580,192591.8281
1581,168538.5156
1582,127054.6641
1583,328068.0938
1584,221686.125
1585,135739.4844
1586,48615.875
1587,81958.36719
1588,161692.0781
1589,83902.96875
1590,127959.7188
1591,97202.59375
1592,110709.5859
1593,121949.9375
1594,155715.3281
1595,123032.4688
1596,214576.4375
1597,179334.2344
1598,217927.5781
1599,158101.0781
1600,162564.2969
1601,69753.29688
1602,125147.7734
1603,57781.86328
1604,266109.0313
1605,235119.625
1606,156241.4219
1607,147943.25
1608,221603.6719
1609,171590.3906
1610,168004.3281
1611,129881.9609
1612,170395.9531
1613,160167.0625
1614,128317.5859
1615,87648
1616,66187.78906
1617,81515.84375
1618,119945.1016
1619,137233.625
1620,161751.1719
1621,139728.125
1622,132281.3594
1623,264275.3125
1624,218900.9531
1625,119819.7188
1626,169608.9688
1627,189808.125
1628,279360.5
1629,179102.3281
1630,323053.2188
1631,234833.6719
1632,237900.3594
1633,172897.9375
1634,188794.3125
1635,171748.0313
1636,144492.1094
1637,201589.6094
1638,203787
1639,185192.625
1640,248217.9219
1641,183779.5625
1642,231071.3125
1643,230207.9531
1644,224139.0469
1645,234992.7969
1646,159409.9375
1647,156126.2656
1648,125874.125
1649,146287.2344
1650,110374.7734
1651,125309.25
1652,101857.8672
1653,96030.14844
1654,149653.5625
1655,153879.9063
1656,150548.8594
1657,152930.7344
1658,151936.875
1659,131141.2031
1660,145173.9531
1661,401295.0313
1662,335437.0313
1663,334001
1664,330839.0313
1665,282799.5313
1666,314735.1563
1667,348603.7813
1668,326928.3438
1669,286887.5625
1670,304415.6563
1671,278320.4375
1672,374769.0938
1673,326523.1563
1674,261295.4531
1675,220829.1719
1676,206835.4219
1677,223952.4531
1678,401407.375
1679,350297.75
1680,278697.5
1681,224227.9531
1682,304000.875
1683,196137.0469
1684,179506.6406
1685,176448.4219
1686,177021.25
1687,182536.9531
1688,196937.9375
1689,188058.7656
1690,190223.6719
1691,181103.6719
1692,244739.2031
1693,180880.2031
1694,176032.9531
1695,157635.1094
1696,298834.6563
1697,165082.75
1698,347895.5313
1699,312752.0938
1700,251524
1701,260832.6875
1702,248192.0781
1703,248474.5781
1704,275902.7188
1705,231862.2656
1706,346837.1563
1707,205038.2969
1708,199314.2344
1709,252174.2031
1710,217407.6094
1711,267491.9688
1712,245965.5469
1713,296241.5313
1714,188780.5781
1715,206128.25
1716,170759.3906
1717,171534.1719
1718,147908.9063
1719,215812.0781
1720,233974.1719
1721,151394.5313
1722,127675.1172
1723,151176.7969
1724,211041.4219
1725,221251.375
1726,185558.4844
1727,140740.7656
1728,166345.7344
1729,169817.8281
1730,137564.9219
1731,106785.9766
1732,129532.5391
1733,103252.7266
1734,113778.0625
1735,121304.8359
1736,113081.4297
1737,330276.3438
1738,236259.9219
1739,258685
1740,226119.0469
1741,189715.875
1742,185180.1094
1743,180326.4375
1744,282670.6875
1745,208199.9531
1746,203362.3594
1747,216217.2031
1748,219366.0469
1749,155123.9531
1750,133372.8125
1751,220651.4219
1752,115656.8984
1753,149469.4219
1754,196794.7031
1755,171620.6719
1756,136787.7344
1757,121219.2109
1758,162050.8906
1759,160333.1563
1760,167863.3906
1761,159759.5156
1762,181643.375
1763,178955.4375
1764,110179.1953
1765,163644.4219
1766,204083.5625
1767,241541.7969
1768,145945.6406
1769,170930.8906
1770,151762.1094
1771,119045.6016
1772,148149.8906
1773,129280.875
1774,149387.8594
1775,145760.1719
1776,135619.2344
1777,107281.4766
1778,141646.1406
1779,133317.7031
1780,155148.5625
1781,136524.1406
1782,97651.78906
1783,147612.0156
1784,115028.0625
1785,116767.6016
1786,144712.8594
1787,164872.1719
1788,61297.64453
1789,104062.0938
1790,69773.36719
1791,218671.9531
1792,159308.5625
1793,126106.1484
1794,155545.8281
1795,134126.9219
1796,126171.1641
1797,106969.7813
1798,123358.7734
1799,116263.1328
1800,136155.5469
1801,127533.8125
1802,120141.5313
1803,152770.1719
1804,137189.0156
1805,130284.125
1806,120432.1953
1807,153395.4531
1808,119648.4766
1809,120908.5625
1810,148064.4063
1811,91592.25
1812,102530.7188
1813,118728.9141
1814,72404.42969
1815,35409.46484
1816,92589.85156
1817,122822.1484
1818,153978.8281
1819,138053.3594
1820,48550.26953
1821,120764.3828
1822,165227.2344
1823,32032.96875
1824,145597.0781
1825,158009.0625
1826,122666.2109
1827,89777.27344
1828,141847.375
1829,119564.4766
1830,151127.7031
1831,151901.4375
1832,82695.1875
1833,158463.6875
1834,119308.4063
1835,124291.625
1836,136097.7969
1837,103312.9609
1838,119291.3438
1839,101314.1484
1840,160780.7031
1841,125501.4063
1842,86899.58594
1843,133789.2188
1844,143660.7969
1845,146070.9375
1846,148097.7969
1847,186471.9219
1848,44701.37891
1849,93778.32031
1850,113338.6563
1851,156241.6719
1852,121699.1797
1853,127845.9063
1854,152498.6094
1855,146722.3906
1856,224968.0156
1857,109350.4453
1858,130810.4922
1859,110875.2734
1860,139058
1861,111507.625
1862,251433.9219
1863,243944.3281
1864,243957.8281
1865,288029.875
1866,279208.4688
1867,224152.4375
1868,273346.7813
1869,203068.2969
1870,223275.3281
1871,234900.5469
1872,181220.9844
1873,237570.6875
1874,159892.0625
1875,196163.2656
1876,190771.5781
1877,210726.7031
1878,200886.5156
1879,138225.7656
1880,130230.1328
1881,263123.625
1882,234765.875
1883,176226.6719
1884,197831.1094
1885,227426.3906
1886,261998.9219
1887,217986.625
1888,298369.1563
